date,store_id,item_id,Moving Average,Weighted Snaive
2025-02-01,STORE_01,ITEM_001,37.666666666666664,39.87131367292225
2025-02-02,STORE_01,ITEM_001,37.666666666666664,36.88739946380697
2025-02-03,STORE_01,ITEM_001,37.666666666666664,44.554066130473636
2025-02-04,STORE_01,ITEM_001,37.666666666666664,35.49776586237712
2025-02-05,STORE_01,ITEM_001,37.666666666666664,30.959785522788202
2025-02-06,STORE_01,ITEM_001,37.666666666666664,40.37354781054513
2025-02-07,STORE_01,ITEM_001,37.666666666666664,42.0
2025-02-08,STORE_01,ITEM_001,37.666666666666664,35.943699731903486
2025-02-09,STORE_01,ITEM_001,37.666666666666664,44.85522788203754
2025-02-10,STORE_01,ITEM_001,37.666666666666664,46.48972296693476
2025-02-11,STORE_01,ITEM_001,37.666666666666664,46.024128686327074
2025-02-12,STORE_01,ITEM_001,37.666666666666664,39.309204647006254
2025-02-13,STORE_01,ITEM_001,37.666666666666664,38.26899016979446
2025-02-14,STORE_01,ITEM_001,37.666666666666664,41.96782841823056
2025-02-15,STORE_01,ITEM_001,37.666666666666664,42.268990169794456
2025-02-16,STORE_01,ITEM_001,37.666666666666664,37.79892761394102
2025-02-17,STORE_01,ITEM_001,37.666666666666664,44.77479892761394
2025-02-18,STORE_01,ITEM_001,37.666666666666664,47.586237712243076
2025-02-19,STORE_01,ITEM_001,37.666666666666664,40.09651474530831
2025-02-20,STORE_01,ITEM_001,37.666666666666664,43.88739946380697
2025-02-21,STORE_01,ITEM_001,37.666666666666664,42.29311885612154
2025-02-22,STORE_01,ITEM_001,37.666666666666664,43.23681858802502
2025-02-23,STORE_01,ITEM_001,37.666666666666664,44.092046470062556
2025-02-24,STORE_01,ITEM_001,37.666666666666664,46.15638963360143
2025-02-25,STORE_01,ITEM_001,37.666666666666664,41.00804289544236
2025-02-26,STORE_01,ITEM_001,37.666666666666664,41.024128686327074
2025-02-27,STORE_01,ITEM_001,37.666666666666664,39.8632707774799
2025-02-28,STORE_01,ITEM_001,37.666666666666664,33.18051831992851
2025-03-01,STORE_01,ITEM_001,37.666666666666664,41.666666666666664
2025-03-02,STORE_01,ITEM_001,37.666666666666664,40.85522788203753
2025-03-03,STORE_01,ITEM_001,37.666666666666664,48.27703306523682
2025-03-04,STORE_01,ITEM_001,37.666666666666664,47.34941912421805
2025-03-05,STORE_01,ITEM_001,37.666666666666664,44.54244861483467
2025-03-06,STORE_01,ITEM_001,37.666666666666664,39.72654155495979
2025-03-07,STORE_01,ITEM_001,37.666666666666664,44.35746201966041
2025-03-08,STORE_01,ITEM_001,37.666666666666664,43.79088471849867
2025-03-09,STORE_01,ITEM_001,37.666666666666664,45.91152815013405
2025-03-10,STORE_01,ITEM_001,37.666666666666664,53.228775692582666
2025-03-11,STORE_01,ITEM_001,37.666666666666664,44.731009830205544
2025-03-12,STORE_01,ITEM_001,37.666666666666664,43.38159070598749
2025-03-13,STORE_01,ITEM_001,37.666666666666664,41.634495084897225
2025-03-14,STORE_01,ITEM_001,37.666666666666664,39.513851653261845
2025-03-15,STORE_01,ITEM_001,37.666666666666664,42.14030384271671
2025-03-16,STORE_01,ITEM_001,37.666666666666664,43.2207327971403
2025-03-17,STORE_01,ITEM_001,37.666666666666664,44.59428060768544
2025-03-18,STORE_01,ITEM_001,37.666666666666664,52.325290437890985
2025-03-19,STORE_01,ITEM_001,37.666666666666664,38.690795352993746
2025-03-20,STORE_01,ITEM_001,37.666666666666664,37.437890974084
2025-03-21,STORE_01,ITEM_001,37.666666666666664,38.96782841823057
2025-03-22,STORE_01,ITEM_001,37.666666666666664,38.309204647006254
2025-03-23,STORE_01,ITEM_001,37.666666666666664,46.25290437890974
2025-03-24,STORE_01,ITEM_001,37.666666666666664,52.65058087578195
2025-03-25,STORE_01,ITEM_001,37.666666666666664,47.13672922252011
2025-03-26,STORE_01,ITEM_001,37.666666666666664,46.41376228775692
2025-03-27,STORE_01,ITEM_001,37.666666666666664,38.301161751563896
2025-03-28,STORE_01,ITEM_001,37.666666666666664,40.14030384271671
2025-03-29,STORE_01,ITEM_001,37.666666666666664,41.28507596067918
2025-03-30,STORE_01,ITEM_001,37.666666666666664,45.28507596067918
2025-03-31,STORE_01,ITEM_001,37.666666666666664,43.87935656836461
2025-04-01,STORE_01,ITEM_001,37.666666666666664,52.453976764968715
2025-04-02,STORE_01,ITEM_001,37.666666666666664,51.70688114387847
2025-04-03,STORE_01,ITEM_001,37.666666666666664,36.554066130473636
2025-04-04,STORE_01,ITEM_001,37.666666666666664,44.658623771224306
2025-04-05,STORE_01,ITEM_001,37.666666666666664,46.365504915102775
2025-04-06,STORE_01,ITEM_001,37.666666666666664,44.50580875781948
2025-04-07,STORE_01,ITEM_001,37.666666666666664,53.13226094727436
2025-04-08,STORE_01,ITEM_001,37.666666666666664,55.731009830205544
2025-04-09,STORE_01,ITEM_001,37.666666666666664,38.32529043789097
2025-04-10,STORE_01,ITEM_001,37.666666666666664,40.71492403932082
2025-04-11,STORE_01,ITEM_001,37.666666666666664,40.228775692582666
2025-04-12,STORE_01,ITEM_001,37.666666666666664,40.75871313672922
2025-04-13,STORE_01,ITEM_001,37.666666666666664,49.44146559428061
2025-04-14,STORE_01,ITEM_001,37.666666666666664,34.90348525469169
2025-04-15,STORE_01,ITEM_001,37.666666666666664,43.341376228775694
2025-04-16,STORE_01,ITEM_001,37.666666666666664,46.529937444146555
2025-04-17,STORE_01,ITEM_001,37.666666666666664,37.698838248436104
2025-04-18,STORE_01,ITEM_001,37.666666666666664,32.309204647006254
2025-04-19,STORE_01,ITEM_001,37.666666666666664,39.268990169794456
2025-04-20,STORE_01,ITEM_001,37.666666666666664,40.53798033958892
2025-04-21,STORE_01,ITEM_001,37.666666666666664,49.76675603217158
2025-04-22,STORE_01,ITEM_001,37.666666666666664,49.405719392314566
2025-04-23,STORE_01,ITEM_001,37.666666666666664,40.650580875781955
2025-04-24,STORE_01,ITEM_001,37.666666666666664,50.53798033958892
2025-04-25,STORE_01,ITEM_001,37.666666666666664,44.98391420911528
2025-04-26,STORE_01,ITEM_001,37.666666666666664,46.919571045576404
2025-04-27,STORE_01,ITEM_001,37.666666666666664,52.441465594280615
2025-04-28,STORE_01,ITEM_001,37.666666666666664,50.10813226094728
2025-04-29,STORE_01,ITEM_001,37.666666666666664,41.73100983020554
2025-04-30,STORE_01,ITEM_001,37.666666666666664,39.61036639857015
2025-05-01,STORE_01,ITEM_001,37.666666666666664,36.34941912421805
2025-05-02,STORE_01,ITEM_001,37.666666666666664,40.91957104557641
2025-05-03,STORE_01,ITEM_001,37.666666666666664,37.18856121537086
2025-05-04,STORE_01,ITEM_001,37.666666666666664,45.10813226094727
2025-05-05,STORE_01,ITEM_001,37.666666666666664,52.50580875781949
2025-05-06,STORE_01,ITEM_001,37.666666666666664,42.42180518319928
2025-05-07,STORE_01,ITEM_001,37.666666666666664,47.983914209115284
2025-05-08,STORE_01,ITEM_001,37.666666666666664,34.38159070598749
2025-05-09,STORE_01,ITEM_001,37.666666666666664,40.97587131367292
2025-05-10,STORE_01,ITEM_001,37.666666666666664,40.68275245755138
2025-05-11,STORE_01,ITEM_001,37.666666666666664,45.21268990169794
2025-05-12,STORE_01,ITEM_001,37.666666666666664,41.85522788203753
2025-05-13,STORE_01,ITEM_001,37.666666666666664,42.71492403932082
2025-05-14,STORE_01,ITEM_001,37.666666666666664,38.437890974084006
2025-05-15,STORE_01,ITEM_001,37.666666666666664,41.83109919571045
2025-05-16,STORE_01,ITEM_001,37.666666666666664,35.405719392314566
2025-05-17,STORE_01,ITEM_001,37.666666666666664,30.268990169794456
2025-05-18,STORE_01,ITEM_001,37.666666666666664,32.405719392314566
2025-05-19,STORE_01,ITEM_001,37.666666666666664,40.49776586237712
2025-05-20,STORE_01,ITEM_001,37.666666666666664,53.975871313672926
2025-05-21,STORE_01,ITEM_001,37.666666666666664,42.90348525469169
2025-05-22,STORE_01,ITEM_001,37.666666666666664,41.68275245755139
2025-05-23,STORE_01,ITEM_001,37.666666666666664,40.554066130473636
2025-05-24,STORE_01,ITEM_001,37.666666666666664,30.666666666666664
2025-05-25,STORE_01,ITEM_001,37.666666666666664,37.89544235924933
2025-05-26,STORE_01,ITEM_001,37.666666666666664,50.25290437890974
2025-05-27,STORE_01,ITEM_001,37.666666666666664,47.666666666666664
2025-05-28,STORE_01,ITEM_001,37.666666666666664,35.57819481680072
2025-05-29,STORE_01,ITEM_001,37.666666666666664,38.50580875781948
2025-05-30,STORE_01,ITEM_001,37.666666666666664,40.30116175156389
2025-05-31,STORE_01,ITEM_001,37.666666666666664,36.18856121537087
2025-06-01,STORE_01,ITEM_001,37.666666666666664,48.417336907953526
2025-06-02,STORE_01,ITEM_001,37.666666666666664,41.26899016979446
2025-06-03,STORE_01,ITEM_001,37.666666666666664,45.048257372654156
2025-06-04,STORE_01,ITEM_001,37.666666666666664,41.00804289544236
2025-06-05,STORE_01,ITEM_001,37.666666666666664,29.650580875781948
2025-06-06,STORE_01,ITEM_001,37.666666666666664,33.839142091152816
2025-06-07,STORE_01,ITEM_001,37.666666666666664,27.204647006255584
2025-06-08,STORE_01,ITEM_001,37.666666666666664,44.48972296693476
2025-06-09,STORE_01,ITEM_001,37.666666666666664,41.903485254691695
2025-06-10,STORE_01,ITEM_001,37.666666666666664,44.088471849865954
2025-06-11,STORE_01,ITEM_001,37.666666666666664,43.34941912421805
2025-06-12,STORE_01,ITEM_001,37.666666666666664,37.887399463806965
2025-06-13,STORE_01,ITEM_001,37.666666666666664,35.03217158176944
2025-06-14,STORE_01,ITEM_001,37.666666666666664,29.578194816800714
2025-06-15,STORE_01,ITEM_001,37.666666666666664,33.89544235924933
2025-06-16,STORE_01,ITEM_001,37.666666666666664,36.943699731903486
2025-06-17,STORE_01,ITEM_001,37.666666666666664,35.64253798033959
2025-06-18,STORE_01,ITEM_001,37.666666666666664,31.72296693476318
2025-06-19,STORE_01,ITEM_001,37.666666666666664,32.666666666666664
2025-06-20,STORE_01,ITEM_001,37.666666666666664,25.991957104557642
2025-06-21,STORE_01,ITEM_001,37.666666666666664,30.33333333333333
2025-06-22,STORE_01,ITEM_001,37.666666666666664,30.220732797140304
2025-06-23,STORE_01,ITEM_001,37.666666666666664,35.87935656836461
2025-06-24,STORE_01,ITEM_001,37.666666666666664,36.024128686327074
2025-06-25,STORE_01,ITEM_001,37.666666666666664,37.06434316353887
2025-06-26,STORE_01,ITEM_001,37.666666666666664,26.91957104557641
2025-06-27,STORE_01,ITEM_001,37.666666666666664,38.24486148346738
2025-06-28,STORE_01,ITEM_001,37.666666666666664,28.618409294012512
2025-06-29,STORE_01,ITEM_001,37.666666666666664,38.18051831992851
2025-06-30,STORE_01,ITEM_001,37.666666666666664,38.63449508489723
2025-07-01,STORE_01,ITEM_001,37.666666666666664,34.07238605898123
2025-07-02,STORE_01,ITEM_001,37.666666666666664,22.73100983020554
2025-07-03,STORE_01,ITEM_001,37.666666666666664,29.570151921358352
2025-07-04,STORE_01,ITEM_001,37.666666666666664,27.36550491510277
2025-07-05,STORE_01,ITEM_001,37.666666666666664,26.27703306523682
2025-07-06,STORE_01,ITEM_001,37.666666666666664,33.32529043789098
2025-07-07,STORE_01,ITEM_001,37.666666666666664,40.18856121537087
2025-07-08,STORE_01,ITEM_001,37.666666666666664,35.594280607685434
2025-07-09,STORE_01,ITEM_001,37.666666666666664,27.413762287756924
2025-07-10,STORE_01,ITEM_001,37.666666666666664,30.92761394101877
2025-07-11,STORE_01,ITEM_001,37.666666666666664,29.397676496872204
2025-07-12,STORE_01,ITEM_001,37.666666666666664,28.55406613047364
2025-07-13,STORE_01,ITEM_001,37.666666666666664,28.610366398570154
2025-07-14,STORE_01,ITEM_001,37.666666666666664,31.959785522788206
2025-07-15,STORE_01,ITEM_001,37.666666666666664,36.11260053619303
2025-07-16,STORE_01,ITEM_001,37.666666666666664,33.919571045576404
2025-07-17,STORE_01,ITEM_001,37.666666666666664,35.236818588025024
2025-07-18,STORE_01,ITEM_001,37.666666666666664,29.61036639857015
2025-07-19,STORE_01,ITEM_001,37.666666666666664,30.855227882037532
2025-07-20,STORE_01,ITEM_001,37.666666666666664,39.61840929401251
2025-07-21,STORE_01,ITEM_001,37.666666666666664,36.25290437890975
2025-07-22,STORE_01,ITEM_001,37.666666666666664,38.33333333333333
2025-07-23,STORE_01,ITEM_001,37.666666666666664,32.658623771224306
2025-07-24,STORE_01,ITEM_001,37.666666666666664,27.32529043789097
2025-07-25,STORE_01,ITEM_001,37.666666666666664,30.570151921358356
2025-07-26,STORE_01,ITEM_001,37.666666666666664,27.722966934763182
2025-07-27,STORE_01,ITEM_001,37.666666666666664,30.124218051831992
2025-07-28,STORE_01,ITEM_001,37.666666666666664,32.25290437890974
2025-07-29,STORE_01,ITEM_001,37.666666666666664,33.048257372654156
2025-07-30,STORE_01,ITEM_001,37.666666666666664,28.67470956210903
2025-07-31,STORE_01,ITEM_001,37.666666666666664,22.779267202859696
2025-08-01,STORE_01,ITEM_001,37.666666666666664,23.62645218945487
2025-08-02,STORE_01,ITEM_001,37.666666666666664,21.959785522788202
2025-08-03,STORE_01,ITEM_001,37.666666666666664,33.49776586237712
2025-08-04,STORE_01,ITEM_001,37.666666666666664,26.87935656836461
2025-08-05,STORE_01,ITEM_001,37.666666666666664,28.301161751563896
2025-08-06,STORE_01,ITEM_001,37.666666666666664,22.008042895442355
2025-08-07,STORE_01,ITEM_001,37.666666666666664,21.277033065236818
2025-08-08,STORE_01,ITEM_001,37.666666666666664,23.293118856121538
2025-08-09,STORE_01,ITEM_001,37.666666666666664,20.911528150134046
2025-08-10,STORE_01,ITEM_001,37.666666666666664,25.887399463806968
2025-08-11,STORE_01,ITEM_001,37.666666666666664,26.04825737265416
2025-08-12,STORE_01,ITEM_001,37.666666666666664,25.00804289544236
2025-08-13,STORE_01,ITEM_001,37.666666666666664,26.38159070598749
2025-08-14,STORE_01,ITEM_001,37.666666666666664,21.277033065236818
2025-08-15,STORE_01,ITEM_001,37.666666666666664,20.2609472743521
2025-08-16,STORE_01,ITEM_001,37.666666666666664,21.293118856121538
2025-08-17,STORE_01,ITEM_001,37.666666666666664,24.626452189454874
2025-08-18,STORE_01,ITEM_001,37.666666666666664,27.268990169794463
2025-08-19,STORE_01,ITEM_001,37.666666666666664,28.413762287756924
2025-08-20,STORE_01,ITEM_001,37.666666666666664,27.07238605898123
2025-08-21,STORE_01,ITEM_001,37.666666666666664,21.317247542448612
2025-08-22,STORE_01,ITEM_001,37.666666666666664,22.397676496872204
2025-08-23,STORE_01,ITEM_001,37.666666666666664,20.293118856121534
2025-08-24,STORE_01,ITEM_001,37.666666666666664,19.51385165326184
2025-08-25,STORE_01,ITEM_001,37.666666666666664,25.919571045576408
2025-08-26,STORE_01,ITEM_001,37.666666666666664,22.739052725647902
2025-08-27,STORE_01,ITEM_001,37.666666666666664,22.546023235031274
2025-08-28,STORE_01,ITEM_001,37.666666666666664,20.666666666666668
2025-08-29,STORE_01,ITEM_001,37.666666666666664,16.325290437890974
2025-08-30,STORE_01,ITEM_001,37.666666666666664,17.594280607685434
2025-08-31,STORE_01,ITEM_001,37.666666666666664,23.293118856121538
2025-09-01,STORE_01,ITEM_001,37.666666666666664,25.2609472743521
2025-09-02,STORE_01,ITEM_001,37.666666666666664,23.698838248436104
2025-09-03,STORE_01,ITEM_001,37.666666666666664,24.666666666666668
2025-09-04,STORE_01,ITEM_001,37.666666666666664,21.244861483467382
2025-09-05,STORE_01,ITEM_001,37.666666666666664,19.967828418230567
2025-09-06,STORE_01,ITEM_001,37.666666666666664,19.967828418230567
2025-09-07,STORE_01,ITEM_001,37.666666666666664,21.847184986595174
2025-09-08,STORE_01,ITEM_001,37.666666666666664,22.317247542448616
2025-09-09,STORE_01,ITEM_001,37.666666666666664,25.2609472743521
2025-09-10,STORE_01,ITEM_001,37.666666666666664,19.975871313672922
2025-09-11,STORE_01,ITEM_001,37.666666666666664,18.63449508489723
2025-09-12,STORE_01,ITEM_001,37.666666666666664,17.62645218945487
2025-09-13,STORE_01,ITEM_001,37.666666666666664,17.967828418230564
2025-09-14,STORE_01,ITEM_001,37.666666666666664,21.847184986595174
2025-09-15,STORE_01,ITEM_001,37.666666666666664,22.53798033958892
2025-09-16,STORE_01,ITEM_001,37.666666666666664,19.09651474530831
2025-09-17,STORE_01,ITEM_001,37.666666666666664,23.397676496872208
2025-09-18,STORE_01,ITEM_001,37.666666666666664,16.682752457551384
2025-09-19,STORE_01,ITEM_001,37.666666666666664,16.999999999999996
2025-09-20,STORE_01,ITEM_001,37.666666666666664,17.991957104557642
2025-09-21,STORE_01,ITEM_001,37.666666666666664,25.17247542448615
2025-09-22,STORE_01,ITEM_001,37.666666666666664,23.91957104557641
2025-09-23,STORE_01,ITEM_001,37.666666666666664,19.927613941018766
2025-09-24,STORE_01,ITEM_001,37.666666666666664,21.35746201966041
2025-09-25,STORE_01,ITEM_001,37.666666666666664,18.23681858802502
2025-09-26,STORE_01,ITEM_001,37.666666666666664,15.618409294012512
2025-09-27,STORE_01,ITEM_001,37.666666666666664,22.91152815013405
2025-09-28,STORE_01,ITEM_001,37.666666666666664,20.309204647006254
2025-09-29,STORE_01,ITEM_001,37.666666666666664,23.25290437890974
2025-09-30,STORE_01,ITEM_001,37.666666666666664,18.341376228775694
2025-10-01,STORE_01,ITEM_001,37.666666666666664,20.397676496872208
2025-10-02,STORE_01,ITEM_001,37.666666666666664,21.943699731903482
2025-10-03,STORE_01,ITEM_001,37.666666666666664,18.666666666666668
2025-10-04,STORE_01,ITEM_001,37.666666666666664,16.0
2025-10-05,STORE_01,ITEM_001,37.666666666666664,19.008042895442358
2025-10-06,STORE_01,ITEM_001,37.666666666666664,20.268990169794463
2025-10-07,STORE_01,ITEM_001,37.666666666666664,18.959785522788206
2025-10-08,STORE_01,ITEM_001,37.666666666666664,19.666666666666668
2025-10-09,STORE_01,ITEM_001,37.666666666666664,17.62645218945487
2025-10-10,STORE_01,ITEM_001,37.666666666666664,16.381590705987488
2025-10-11,STORE_01,ITEM_001,37.666666666666664,19.252904378909736
2025-10-12,STORE_01,ITEM_001,37.666666666666664,24.212689901697942
2025-10-13,STORE_01,ITEM_001,37.666666666666664,23.497765862377122
2025-10-14,STORE_01,ITEM_001,37.666666666666664,25.690795352993746
2025-10-15,STORE_01,ITEM_001,37.666666666666664,18.690795352993746
2025-10-16,STORE_01,ITEM_001,37.666666666666664,18.951742627345844
2025-10-17,STORE_01,ITEM_001,37.666666666666664,19.98391420911528
2025-10-18,STORE_01,ITEM_001,37.666666666666664,21.36550491510277
2025-10-19,STORE_01,ITEM_001,37.666666666666664,19.333333333333332
2025-10-20,STORE_01,ITEM_001,37.666666666666664,25.50580875781948
2025-10-21,STORE_01,ITEM_001,37.666666666666664,21.35746201966041
2025-10-22,STORE_01,ITEM_001,37.666666666666664,15.967828418230564
2025-10-23,STORE_01,ITEM_001,37.666666666666664,21.325290437890974
2025-10-24,STORE_01,ITEM_001,37.666666666666664,26.618409294012512
2025-10-25,STORE_01,ITEM_001,37.666666666666664,22.23681858802502
2025-10-26,STORE_01,ITEM_001,37.666666666666664,19.64253798033959
2025-10-27,STORE_01,ITEM_001,37.666666666666664,26.2207327971403
2025-10-28,STORE_01,ITEM_001,37.666666666666664,22.349419124218052
2025-10-29,STORE_01,ITEM_001,37.666666666666664,22.935656836461124
2025-10-30,STORE_01,ITEM_001,37.666666666666664,25.309204647006254
2025-10-31,STORE_01,ITEM_001,37.666666666666664,19.570151921358356
2025-11-01,STORE_01,ITEM_001,37.666666666666664,19.98391420911528
2025-11-02,STORE_01,ITEM_001,37.666666666666664,20.919571045576404
2025-11-03,STORE_01,ITEM_001,37.666666666666664,25.25290437890974
2025-11-04,STORE_01,ITEM_001,37.666666666666664,27.01608579088472
2025-11-05,STORE_01,ITEM_001,37.666666666666664,23.048257372654156
2025-11-06,STORE_01,ITEM_001,37.666666666666664,24.951742627345844
2025-11-07,STORE_01,ITEM_001,37.666666666666664,25.634495084897228
2025-11-08,STORE_01,ITEM_001,37.666666666666664,19.268990169794463
2025-11-09,STORE_01,ITEM_001,37.666666666666664,25.91152815013405
2025-11-10,STORE_01,ITEM_001,37.666666666666664,27.570151921358356
2025-11-11,STORE_01,ITEM_001,37.666666666666664,28.6988382484361
2025-11-12,STORE_01,ITEM_001,37.666666666666664,20.024128686327078
2025-11-13,STORE_01,ITEM_001,37.666666666666664,23.405719392314566
2025-11-14,STORE_01,ITEM_001,37.666666666666664,23.975871313672922
2025-11-15,STORE_01,ITEM_001,37.666666666666664,19.26899016979446
2025-11-16,STORE_01,ITEM_001,37.666666666666664,25.562109025915998
2025-11-17,STORE_01,ITEM_001,37.666666666666664,29.855227882037536
2025-11-18,STORE_01,ITEM_001,37.666666666666664,22.244861483467382
2025-11-19,STORE_01,ITEM_001,37.666666666666664,29.064343163538876
2025-11-20,STORE_01,ITEM_001,37.666666666666664,20.951742627345844
2025-11-21,STORE_01,ITEM_001,37.666666666666664,20.317247542448612
2025-11-22,STORE_01,ITEM_001,37.666666666666664,25.61840929401251
2025-11-23,STORE_01,ITEM_001,37.666666666666664,33.68275245755139
2025-11-24,STORE_01,ITEM_001,37.666666666666664,36.43342269883825
2025-11-25,STORE_01,ITEM_001,37.666666666666664,27.333333333333336
2025-11-26,STORE_01,ITEM_001,37.666666666666664,24.618409294012515
2025-11-27,STORE_01,ITEM_001,37.666666666666664,19.658623771224306
2025-11-28,STORE_01,ITEM_001,37.666666666666664,21.602323503127792
2025-11-29,STORE_01,ITEM_001,37.666666666666664,26.546023235031278
2025-11-30,STORE_01,ITEM_001,37.666666666666664,25.204647006255588
2025-12-01,STORE_01,ITEM_001,37.666666666666664,25.895442359249326
2025-12-02,STORE_01,ITEM_001,37.666666666666664,24.333333333333336
2025-12-03,STORE_01,ITEM_001,37.666666666666664,22.325290437890978
2025-12-04,STORE_01,ITEM_001,37.666666666666664,29.943699731903482
2025-12-05,STORE_01,ITEM_001,37.666666666666664,22.341376228775694
2025-12-06,STORE_01,ITEM_001,37.666666666666664,28.610366398570147
2025-12-07,STORE_01,ITEM_001,37.666666666666664,31.011617515638964
2025-12-08,STORE_01,ITEM_001,37.666666666666664,25.341376228775694
2025-12-09,STORE_01,ITEM_001,37.666666666666664,36.99195710455764
2025-12-10,STORE_01,ITEM_001,37.666666666666664,30.032171581769436
2025-12-11,STORE_01,ITEM_001,37.666666666666664,25.927613941018762
2025-12-12,STORE_01,ITEM_001,37.666666666666664,26.951742627345848
2025-12-13,STORE_01,ITEM_001,37.666666666666664,20.301161751563896
2025-12-14,STORE_01,ITEM_001,37.666666666666664,34.49776586237712
2025-12-15,STORE_01,ITEM_001,37.666666666666664,33.52993744414656
2025-12-16,STORE_01,ITEM_001,37.666666666666664,32.413762287756924
2025-12-17,STORE_01,ITEM_001,37.666666666666664,30.935656836461128
2025-12-18,STORE_01,ITEM_001,37.666666666666664,30.975871313672922
2025-12-19,STORE_01,ITEM_001,37.666666666666664,30.594280607685434
2025-12-20,STORE_01,ITEM_001,37.666666666666664,27.24486148346738
2025-12-21,STORE_01,ITEM_001,37.666666666666664,29.172475424486148
2025-12-22,STORE_01,ITEM_001,37.666666666666664,34.46559428060768
2025-12-23,STORE_01,ITEM_001,37.666666666666664,38.2609472743521
2025-12-24,STORE_01,ITEM_001,37.666666666666664,39.341376228775694
2025-12-25,STORE_01,ITEM_001,37.666666666666664,32.618409294012515
2025-12-26,STORE_01,ITEM_001,37.666666666666664,31.57015192135836
2025-12-27,STORE_01,ITEM_001,37.666666666666664,31.064343163538876
2025-12-28,STORE_01,ITEM_001,37.666666666666664,37.18856121537087
2025-12-29,STORE_01,ITEM_001,37.666666666666664,37.847184986595174
2025-12-30,STORE_01,ITEM_001,37.666666666666664,33.11260053619303
2025-12-31,STORE_01,ITEM_001,37.666666666666664,45.39767649687221
2025-01-01,STORE_01,ITEM_002,47.0,35.080428954423596
2025-01-02,STORE_01,ITEM_002,47.0,34.00804289544236
2025-01-03,STORE_01,ITEM_002,47.0,32.529937444146555
2025-01-04,STORE_01,ITEM_002,47.0,39.53798033958891
2025-01-05,STORE_01,ITEM_002,47.0,36.228775692582666
2025-01-06,STORE_01,ITEM_002,47.0,45.413762287756924
2025-01-07,STORE_01,ITEM_002,47.0,36.35746201966041
2025-01-08,STORE_01,ITEM_002,47.0,35.68275245755138
2025-01-09,STORE_01,ITEM_002,47.0,34.89544235924933
2025-01-10,STORE_01,ITEM_002,47.0,39.594280607685434
2025-01-11,STORE_01,ITEM_002,47.0,38.951742627345844
2025-01-12,STORE_01,ITEM_002,47.0,45.521894548704196
2025-01-13,STORE_01,ITEM_002,47.0,40.92761394101877
2025-01-14,STORE_01,ITEM_002,47.0,41.34941912421806
2025-01-15,STORE_01,ITEM_002,47.0,41.445933869526364
2025-01-16,STORE_01,ITEM_002,47.0,39.89544235924933
2025-01-17,STORE_01,ITEM_002,47.0,34.301161751563896
2025-01-18,STORE_01,ITEM_002,47.0,37.277033065236814
2025-01-19,STORE_01,ITEM_002,47.0,38.47363717605005
2025-01-20,STORE_01,ITEM_002,47.0,50.36103663985701
2025-01-21,STORE_01,ITEM_002,47.0,42.91957104557641
2025-01-22,STORE_01,ITEM_002,47.0,47.97587131367292
2025-01-23,STORE_01,ITEM_002,47.0,46.040214477211805
2025-01-24,STORE_01,ITEM_002,47.0,38.65058087578194
2025-01-25,STORE_01,ITEM_002,47.0,35.45397676496872
